# 1:now_time 2:interval 3:gx 4:gy 5:gz 6:motor_number 7:output
387136375 829 1.646342 -0.609756 0.548781 2 1.635221
387137208 833 -5.548781 -0.182927 -0.182927 2 1.635304
387138058 850 -5.121951 -0.487805 0.731707 2 1.635389
387138869 811 5.609756 -1.280488 0.121951 2 1.635471
387139697 828 3.536586 -1.158537 -0.243902 2 1.635553
387140527 830 0.121951 -1.524390 0.670732 2 1.635636
387141360 833 4.817073 -3.048780 -0.121951 2 1.635720
387142191 831 0.731707 0.670732 -1.158537 2 1.635803
387143019 828 -5.000000 4.085366 0.060976 2 1.635885
387143849 830 3.536586 1.585366 -0.365854 2 1.635968
387144682 833 5.426829 -1.219512 -0.487805 2 1.636052
387145509 827 2.256098 -0.121951 0.731707 2 1.636135
387146340 831 3.353659 2.439024 0.182927 2 1.636218
387147172 832 -0.121951 2.012195 -1.097561 2 1.636301
387148001 829 -3.414634 0.853659 0.304878 2 1.636384
387148838 837 0.792683 1.646342 0.121951 2 1.636467
387149664 826 -0.487805 1.219512 -0.426829 2 1.636550
387150492 828 -1.768293 -0.365854 0.670732 2 1.636633
387151323 831 3.658537 -0.853659 0.304878 2 1.636716
387152153 830 -0.365854 2.256098 -0.792683 2 1.636799
387152988 835 -5.975610 0.792683 0.914634 2 1.636882
387153813 825 -2.439024 -2.012195 0.487805 2 1.636965
387154642 829 3.231707 -3.048780 -0.914634 2 1.637048
387155474 832 6.524391 -2.378049 -0.365854 2 1.637131
387156303 829 9.817073 -3.048780 0.426829 2 1.637214
387157136 833 1.707317 0.609756 -0.182927 2 1.637297
387157963 827 -0.914634 1.646342 0.182927 2 1.637380
387158801 838 3.231707 0.914634 -0.243902 2 1.637464
387159625 824 0.975610 0.548781 -0.731707 2 1.637546
387160457 832 -0.487805 -0.609756 -0.426829 2 1.637629
387161288 831 5.609756 0.426829 -0.487805 2 1.637712
387162116 828 3.475610 2.073171 -1.036585 2 1.637795
387162947 831 -0.548781 0.182927 0.609756 2 1.637878
387163778 831 2.256098 0.426829 0.487805 2 1.637961
387164606 828 0.182927 1.951220 -0.731707 2 1.638044
387165438 832 -6.646341 1.036585 0.975610 2 1.638127
387166267 829 -1.951220 -1.341463 0.914634 2 1.638210
387167097 830 2.073171 -1.829268 -0.548781 2 1.638293
387167927 830 3.475610 -3.109756 0.121951 2 1.638376
387168757 830 8.109756 -4.573171 0.426829 2 1.638459
387169582 825 6.341464 -1.707317 -0.914634 2 1.638542
387170411 829 2.317073 0.426829 -0.243902 2 1.638625
387171241 830 1.097561 1.219512 0.609756 2 1.638708
387172071 830 -2.682927 2.317073 -0.365854 2 1.638791
387172901 830 -4.024390 1.829268 -0.182927 2 1.638874
387173734 833 2.134146 0.609756 -0.121951 2 1.638957
387174563 829 -1.829268 1.585366 -0.243902 2 1.639040
387175396 833 -4.207317 -0.304878 0.792683 2 1.639123
387176224 828 2.317073 -0.060976 0.243902 2 1.639206
387177053 829 0.365854 0.548781 -0.670732 2 1.639289
387177886 833 -5.914634 -0.914634 0.975610 2 1.639372
387179001 1115 0.182927 -1.280488 -0.060976 2 1.639484
387179713 712 2.195122 -0.792683 -1.463415 2 1.639555
387180544 831 3.902439 -2.743902 0.182927 2 1.639638
387181375 831 9.817073 -2.134146 -0.426829 2 1.639721
387182205 830 8.353659 -0.365854 -1.219512 2 1.639804
387183036 831 1.402439 0.121951 0.853659 2 1.639887
387183866 830 1.280488 0.548781 0.914634 2 1.639970
387184697 831 -5.609756 2.560976 -0.365854 2 1.640053
387185526 829 -5.426829 1.219512 0.426829 2 1.640136
387186358 832 0.121951 -2.378049 0.182927 2 1.640219
387187187 829 0.365854 -3.597561 -0.243902 2 1.640302
387188035 848 -0.243902 -1.463415 1.158537 2 1.640387
387188856 821 7.195122 0.853659 0.121951 2 1.640469
387189677 821 5.304878 -0.304878 -0.792683 2 1.640551
387190507 830 1.219512 -1.341463 0.548781 2 1.640634
387191339 832 1.707317 0.853659 0.121951 2 1.640718
387192167 828 -4.268293 2.804878 -0.670732 2 1.640800
387192998 831 -6.280488 2.195122 0.365854 2 1.640883
387193828 830 -3.353659 2.926829 0.426829 2 1.640966
387194679 851 -3.719512 3.414634 -0.670732 2 1.641052
387195490 811 0.121951 0.548781 0.426829 2 1.641133
387196319 829 7.987805 -1.646342 0.243902 2 1.641215
387197147 828 0.426829 0.304878 0.121951 2 1.641298
387197979 832 -2.621951 -0.487805 1.158537 2 1.641382
387198816 837 3.475610 -3.231707 0.365854 2 1.641465
387199640 824 2.439024 -1.402439 -1.402439 2 1.641548
387200468 828 -0.304878 -0.060976 -0.182927 2 1.641630
387201299 831 7.012195 -0.548781 -0.853659 2 1.641714
387202129 830 4.268293 -0.609756 -1.036585 2 1.641796
387202957 828 -0.304878 2.560976 0.548781 2 1.641879
387203788 831 0.670732 2.560976 0.609756 2 1.641962
387204617 829 -3.292683 3.231707 -0.487805 2 1.642045
387205450 833 -6.158536 2.743902 0.426829 2 1.642129
387206280 830 -4.573171 3.475610 0.609756 2 1.642212
387207109 829 -4.756098 1.951220 -0.304878 2 1.642295
387207938 829 -1.097561 -0.914634 0.304878 2 1.642377
387208758 820 7.256098 -2.804878 -0.121951 2 1.642459
387209580 822 2.256098 -0.731707 -0.609756 2 1.642542
387210410 830 1.951220 -1.402439 0.121951 2 1.642625
387211245 835 6.341464 -2.195122 -0.487805 2 1.642708
387212070 825 0.792683 1.524390 -1.341463 2 1.642791
387212901 831 -4.146341 3.597561 -0.243902 2 1.642874
387213733 832 4.817073 1.341463 -0.853659 2 1.642957
387214562 829 2.926829 -0.792683 -0.975610 2 1.643040
387215391 829 -2.987805 0.365854 1.341463 2 1.643123
387216222 831 1.829268 -0.609756 0.914634 2 1.643206
387217055 833 1.707317 -0.182927 -0.121951 2 1.643289
387217885 830 -2.256098 0.609756 0.914634 2 1.643372
387218740 855 -1.036585 0.731707 0.853659 2 1.643458
387219547 807 -1.280488 0.304878 -0.792683 2 1.643538
387220376 829 -0.914634 0.670732 0.060976 2 1.643621
387221205 829 3.841463 -1.036585 0.000000 2 1.643704
387222036 831 1.097561 0.487805 -0.914634 2 1.643787
387222867 831 1.463415 2.134146 -0.304878 2 1.643870
387223696 829 4.634146 2.073171 -0.121951 2 1.643953
387224529 833 -1.585366 2.987805 -0.609756 2 1.644037
387225357 828 -6.768293 2.926829 0.853659 2 1.644119
387226185 828 -2.743902 2.682927 0.487805 2 1.644202
387227016 831 -2.743902 0.548781 -0.426829 2 1.644285
387227846 830 -2.682927 -2.621951 0.121951 2 1.644368
387228702 856 4.268293 -2.682927 -0.060976 2 1.644454
387229510 808 4.634146 0.487805 -1.158537 2 1.644535
387230335 825 5.426829 -2.073171 0.182927 2 1.644617
387231166 831 8.170732 -1.280488 0.182927 2 1.644700
387232000 834 4.268293 2.743902 -1.341463 2 1.644784
387232825 825 0.000000 1.036585 -0.243902 2 1.644866
387233656 831 1.524390 -0.914634 0.365854 2 1.644949
387234489 833 -4.695122 2.134146 -0.121951 2 1.645033
387235317 828 -9.817073 2.256098 1.036585 2 1.645115
387236149 832 -1.951220 0.304878 0.731707 2 1.645198
387236978 829 2.500000 0.182927 -0.792683 2 1.645281
387237808 830 4.024390 -2.804878 0.670732 2 1.645364
387238989 1181 9.146341 -3.475610 -0.548781 2 1.645483
387239703 714 5.121951 -1.158537 -0.731707 2 1.645554
387240533 830 -0.853659 0.548781 0.853659 2 1.645637
387241365 832 -0.670732 1.585366 0.121951 2 1.645720
387242193 828 -7.256098 3.963415 -0.304878 2 1.645803
387243022 829 -5.731708 3.475610 0.609756 2 1.645886
387243853 831 -1.524390 -0.914634 0.670732 2 1.645969
387244684 831 -3.719512 -1.829268 0.121951 2 1.646052
387245512 828 -2.439024 0.304878 1.219512 2 1.646135
387246343 831 8.048780 -0.060976 -0.609756 2 1.646218
387247174 831 7.804878 -0.609756 -1.158537 2 1.646301
387248004 830 4.024390 0.182927 0.121951 2 1.646384
387248841 837 2.439024 1.524390 -0.182927 2 1.646468
387249665 824 -4.756098 2.256098 -0.426829 2 1.646550
387250494 829 -5.853659 1.097561 1.036585 2 1.646633
387251324 830 -5.609756 0.914634 1.097561 2 1.646716
387252157 833 -6.829268 1.402439 -0.243902 2 1.646799
387252986 829 0.243902 -1.158537 0.121951 2 1.646882
387253818 832 6.585366 -1.707317 -1.158537 2 1.646965
387254644 826 6.158536 -0.975610 -1.524390 2 1.647048
387255479 835 2.439024 0.548781 0.060976 2 1.647131
387256306 827 3.414634 2.256098 -0.304878 2 1.647214
387257136 830 0.487805 0.670732 -0.487805 2 1.647297
387257970 834 1.707317 -1.646342 0.365854 2 1.647381
387258827 857 3.109756 -1.402439 0.121951 2 1.647466
387259631 804 -2.621951 0.853659 -0.304878 2 1.647547
387260460 829 -0.548781 0.365854 -0.182927 2 1.647630
387261289 829 3.414634 1.219512 -1.036585 2 1.647712
387262118 829 -0.487805 0.487805 -1.280488 2 1.647795
387262948 830 -2.804878 0.304878 0.487805 2 1.647878
387263779 831 1.219512 3.170732 -0.365854 2 1.647961
387264611 832 -0.792683 2.500000 -0.731707 2 1.648045
387265439 828 1.585366 -0.365854 0.487805 2 1.648128
387266270 831 6.036586 -2.195122 0.304878 2 1.648211
387267101 831 0.975610 -0.731707 -0.426829 2 1.648294
387267931 830 5.182927 -0.792683 -0.243902 2 1.648377
387268757 826 7.865854 -0.548781 -0.609756 2 1.648459
387269581 824 -0.731707 1.707317 -0.853659 2 1.648542
387270414 833 -2.804878 0.670732 0.792683 2 1.648625
387271243 829 -0.121951 1.280488 -0.365854 2 1.648708
387272070 827 -0.609756 -0.426829 -0.853659 2 1.648791
387272902 832 1.585366 -3.841463 0.304878 2 1.648874
387273729 827 3.780488 -1.463415 0.060976 2 1.648957
387274562 833 -0.792683 1.951220 -1.036585 2 1.649040
387275391 829 1.097561 1.707317 -0.487805 2 1.649123
387276220 829 6.890244 0.975610 -0.609756 2 1.649206
387277054 834 1.341463 0.243902 -0.609756 2 1.649289
387277884 830 0.060976 -0.792683 0.792683 2 1.649372
387278736 852 2.560976 -0.914634 0.609756 2 1.649457
387279543 807 2.439024 -1.585366 -0.853659 2 1.649538
387280378 835 5.975610 -3.231707 -0.243902 2 1.649621
387281203 825 7.317073 -1.036585 -0.731707 2 1.649704
387282036 833 -0.243902 1.524390 -0.243902 2 1.649787
387282866 830 -2.195122 1.768293 0.548781 2 1.649870
387283695 829 1.341463 0.914634 0.000000 2 1.649953
387284527 832 -2.560976 -2.256098 -0.060976 2 1.650036
387285355 828 -1.524390 -2.500000 0.548781 2 1.650119
387286185 830 1.890244 1.097561 0.000000 2 1.650202
387287015 830 -1.463415 4.695122 -0.975610 2 1.650285
387287845 830 0.792683 2.256098 -0.426829 2 1.650368
387288700 855 4.634146 0.182927 -0.182927 2 1.650454
387289507 807 0.121951 0.243902 -0.670732 2 1.650534
387290336 829 1.158537 -0.670732 0.487805 2 1.650617
387291166 830 6.524391 -0.914634 -0.853659 2 1.650700
387291996 830 6.829268 -0.548781 -1.585366 2 1.650783
387292824 828 8.048780 -1.829268 -0.365854 2 1.650866
387293656 832 4.878049 -0.853659 -0.121951 2 1.650949
387294489 833 -1.707317 0.731707 -0.121951 2 1.651032
387295316 827 -3.902439 1.158537 1.219512 2 1.651115
387296146 830 4.268293 -0.243902 -0.365854 2 1.651198
387296980 834 3.963415 -2.317073 -0.792683 2 1.651282
387297806 826 -1.402439 -0.365854 0.792683 2 1.651364
387298981 1175 -3.353659 3.231707 0.243902 2 1.651482
387299696 715 -8.475610 4.085366 0.487805 2 1.651553
387300524 828 -2.621951 -0.426829 0.853659 2 1.651636
387301354 830 0.609756 -2.317073 0.060976 2 1.651719
387302184 830 -5.365854 1.585366 -0.182927 2 1.651802
387303014 830 -2.378049 2.865854 0.792683 2 1.651885
387303844 830 -0.182927 4.634146 -0.853659 2 1.651968
387304674 830 -1.463415 4.207317 -0.670732 2 1.652051
387305505 831 1.768293 -1.463415 0.975610 2 1.652134
387306334 829 4.634146 -0.914634 -0.182927 2 1.652217
387307166 832 2.073171 -0.975610 -0.365854 2 1.652300
387307994 828 4.878049 -0.975610 0.365854 2 1.652383
387308830 836 8.231708 0.000000 -1.036585 2 1.652467
387309658 828 2.256098 -0.182927 0.121951 2 1.652549
387310487 829 3.231707 -0.609756 1.036585 2 1.652632
387311317 830 2.073171 0.426829 0.365854 2 1.652715
387312149 832 -4.024390 0.731707 0.243902 2 1.652799
387312979 830 4.939024 -0.792683 0.365854 2 1.652882
387313809 830 5.426829 -0.670732 -0.365854 2 1.652964
387314639 830 -1.524390 -1.280488 0.060976 2 1.653047
387315468 829 -2.865854 -2.926829 1.585366 2 1.653130
387316298 830 -4.756098 1.890244 0.609756 2 1.653213
387317131 833 -4.329268 2.804878 -0.243902 2 1.653297
387317960 829 3.292683 -0.304878 0.182927 2 1.653380
387318819 859 4.268293 0.304878 -0.914634 2 1.653466
387319641 822 -3.414634 1.829268 0.121951 2 1.653548
387320472 831 -4.817073 2.987805 1.219512 2 1.653631
387321302 830 -3.048780 3.963415 -0.243902 2 1.653714
387322131 829 -2.073171 1.219512 -0.487805 2 1.653797
387322986 855 4.024390 -1.158537 -0.243902 2 1.653882
387323794 808 5.853659 -1.341463 -1.097561 2 1.653963
387324625 831 -3.170732 2.012195 0.182927 2 1.654046
387325452 827 -3.719512 3.170732 0.548781 2 1.654129
387326283 831 2.195122 1.036585 -0.792683 2 1.654212
387327112 829 1.707317 -0.365854 -0.426829 2 1.654295
387327944 832 6.707317 -1.158537 -0.304878 2 1.654378
387328757 813 6.829268 -0.182927 -0.853659 2 1.654459
387329582 825 -3.170732 3.048780 0.060976 2 1.654542
387330415 833 0.182927 1.707317 1.036585 2 1.654625
387331240 825 3.109756 0.792683 -0.365854 2 1.654708
387332073 833 3.719512 -1.158537 -0.365854 2 1.654791
387332901 828 7.195122 -3.719512 0.426829 2 1.654874
387333729 828 4.878049 -0.670732 -0.365854 2 1.654956
387334559 830 -3.353659 1.951220 0.487805 2 1.655040
387335393 834 -1.219512 0.975610 1.280488 2 1.655123
387336222 829 3.353659 0.243902 -0.304878 2 1.655206
387337054 832 3.719512 -2.621951 -0.426829 2 1.655289
387337883 829 7.134146 -4.329268 0.365854 2 1.655372
387338741 858 4.817073 -0.914634 -0.731707 2 1.655458
387339543 802 -2.073171 0.060976 0.121951 2 1.655538
387340375 832 -1.036585 -0.792683 0.731707 2 1.655621
387341206 831 2.682927 -2.378049 -0.243902 2 1.655704
387342034 828 -0.853659 -2.439024 0.243902 2 1.655787
387342863 829 -0.182927 0.121951 0.914634 2 1.655870
387343694 831 -0.609756 2.621951 -0.121951 2 1.655953
387344523 829 -8.048780 3.536586 0.426829 2 1.656036
387345355 832 -1.890244 1.097561 0.609756 2 1.656119
387346185 830 3.414634 -0.853659 -0.670732 2 1.656202
387347014 829 0.000000 0.365854 -0.426829 2 1.656285
387347845 831 0.609756 -0.121951 0.304878 2 1.656368
387348961 1116 -5.609756 3.597561 -0.121951 2 1.656480
387349675 714 -9.024391 4.817073 0.609756 2 1.656551
387350509 834 0.426829 0.670732 0.304878 2 1.656634
387351335 826 3.231707 0.060976 -1.280488 2 1.656717
387352163 828 0.792683 -0.609756 -0.487805 2 1.656800
387352996 833 0.121951 0.426829 0.731707 2 1.656883
387353825 829 -8.719512 5.060976 0.182927 2 1.656966
387354655 830 -7.195122 4.573171 0.304878 2 1.657049
387355485 830 2.560976 0.914634 0.304878 2 1.657132
387356314 829 5.914634 1.219512 -1.707317 2 1.657215
387357143 829 3.963415 -0.548781 -0.609756 2 1.657298
387357979 836 1.829268 -0.487805 0.792683 2 1.657382
387358811 832 0.792683 1.036585 -0.731707 2 1.657465
387359637 826 -0.304878 1.402439 -0.182927 2 1.657547
387360466 829 4.756098 1.097561 -0.060976 2 1.657630
387361298 832 6.036586 1.219512 -1.829268 2 1.657713
387362128 830 2.439024 -0.609756 0.000000 2 1.657796
387362958 830 3.536586 -1.707317 0.731707 2 1.657879
387363786 828 3.170732 -0.731707 -0.914634 2 1.657962
387364620 834 -0.731707 -1.219512 0.182927 2 1.658046
387365448 828 4.268293 1.280488 -0.060976 2 1.658128
387366280 832 3.170732 2.560976 -0.975610 2 1.658212
387367109 829 0.853659 0.426829 0.243902 2 1.658295
387367941 832 6.158536 -1.219512 -0.060976 2 1.658378
387368756 815 4.451220 -1.951220 -0.731707 2 1.658459
387369579 823 -2.256098 0.060976 0.548781 2 1.658541
387370410 831 1.402439 2.073171 0.304878 2 1.658625
387371241 831 5.060976 0.853659 -0.914634 2 1.658708
387372072 831 3.780488 -1.524390 -0.487805 2 1.658791
387372901 829 10.365854 -3.170732 -0.975610 2 1.658874
387373734 833 6.524391 -2.012195 -1.219512 2 1.658957
387374561 827 -2.500000 -1.036585 0.731707 2 1.659040
387375389 828 1.097561 0.365854 0.914634 2 1.659122
387376221 832 0.975610 1.219512 -0.304878 2 1.659206
387377051 830 -0.304878 1.036585 0.000000 2 1.659289
387377881 830 6.219512 1.036585 -0.670732 2 1.659372
387378799 918 2.926829 1.585366 -0.792683 2 1.659464
387379517 718 -1.158537 1.280488 0.487805 2 1.659535
387380342 825 4.512196 -0.609756 0.060976 2 1.659618
387381173 831 1.768293 0.060976 -0.792683 2 1.659701
387382003 830 -5.975610 3.475610 0.487805 2 1.659784
387382833 830 -0.243902 2.621951 0.121951 2 1.659867
387383664 831 3.475610 0.365854 -0.914634 2 1.659950
387384493 829 2.134146 0.792683 -0.243902 2 1.660033
387385324 831 7.500000 1.341463 -0.914634 2 1.660116
387386155 831 0.914634 0.914634 -0.792683 2 1.660199
387387010 855 -6.829268 -0.121951 1.097561 2 1.660285
387387817 807 -2.621951 1.219512 0.792683 2 1.660365
387388675 858 -2.378049 3.170732 -0.243902 2 1.660451
387389475 800 -5.853659 3.597561 0.548781 2 1.660531
387390310 835 0.792683 1.646342 -0.121951 2 1.660615
387391136 826 1.707317 -0.670732 -1.341463 2 1.660697
387391968 832 -0.243902 -1.463415 -0.060976 2 1.660780
387392802 834 2.865854 -0.304878 -0.060976 2 1.660864
387393629 827 -1.463415 0.121951 0.000000 2 1.660946
387394458 829 -7.012195 -0.426829 1.585366 2 1.661029
387395290 832 -1.097561 0.243902 0.792683 2 1.661113
387396118 828 -4.085366 1.707317 0.060976 2 1.661195
387396948 830 -6.829268 1.524390 1.097561 2 1.661278
387397780 832 -1.036585 0.121951 0.853659 2 1.661362
387398642 862 2.195122 -1.829268 -0.060976 2 1.661448
387399438 796 -1.158537 -1.707317 1.097561 2 1.661527
387400270 832 2.743902 -0.792683 0.182927 2 1.661611
387401097 827 -2.195122 -1.463415 0.121951 2 1.661693
387401929 832 -5.121951 -1.219512 0.975610 2 1.661777
387402759 830 2.804878 0.914634 0.121951 2 1.661860
387403588 829 2.256098 3.536586 -0.792683 2 1.661942
387404422 834 0.121951 0.853659 0.426829 2 1.662026
387405249 827 6.341464 -1.219512 -0.182927 2 1.662109
387406082 833 6.463415 -3.963415 -0.853659 2 1.662192
387406910 828 2.439024 -4.573171 0.548781 2 1.662275
387407742 832 1.707317 -1.341463 0.731707 2 1.662358
387408581 839 0.487805 0.670732 0.060976 2 1.662442
387409402 821 0.182927 -1.036585 0.426829 2 1.662524
387410230 828 9.390244 -0.914634 -1.524390 2 1.662607
387411064 834 9.756098 -1.402439 -2.317073 2 1.662690
387411893 829 4.207317 -2.865854 0.000000 2 1.662773
387412722 829 6.036586 -1.768293 -0.182927 2 1.662856
387413550 828 4.634146 -1.280488 -0.975610 2 1.662939
387414381 831 0.975610 -0.182927 0.670732 2 1.663022
387415214 833 0.182927 2.256098 0.426829 2 1.663105
387416042 828 0.121951 2.621951 -0.792683 2 1.663188
387416872 830 0.609756 -0.060976 0.243902 2 1.663271
387417705 833 2.012195 2.195122 -0.487805 2 1.663354
387418789 1084 0.243902 2.987805 -1.158537 2 1.663463
387419506 717 3.292683 -1.219512 0.060976 2 1.663534
387420332 826 5.121951 -0.853659 -0.426829 2 1.663617
387421164 832 -1.097561 1.646342 -0.487805 2 1.663700
387421994 830 -4.817073 0.365854 1.646342 2 1.663783
387422824 830 -5.670732 0.000000 1.158537 2 1.663866
387423655 831 -7.256098 2.134146 0.487805 2 1.663949
387424485 830 -2.926829 0.243902 1.402439 2 1.664032
387425315 830 0.182927 0.548781 0.487805 2 1.664115
387426146 831 -2.134146 1.646342 -0.548781 2 1.664198
387426975 829 5.914634 -1.402439 -0.304878 2 1.664281
387427805 830 7.195122 -2.134146 -0.792683 2 1.664364
387428664 859 0.000000 -0.914634 -0.426829 2 1.664450
387429466 802 1.707317 -1.951220 0.914634 2 1.664530
387430301 835 6.646341 -2.804878 -0.121951 2 1.664614
387431128 827 -1.036585 -0.121951 0.060976 2 1.664696
387431957 829 -0.609756 1.463415 1.280488 2 1.664779
387432790 833 4.146341 1.768293 -0.060976 2 1.664863
387433618 828 -1.158537 1.585366 -0.792683 2 1.664945
387434447 829 -3.048780 3.048780 0.243902 2 1.665028
387435282 835 -0.914634 4.390244 -0.304878 2 1.665112
387436110 828 -2.743902 2.195122 -0.243902 2 1.665195
387436941 831 -0.914634 -0.182927 1.036585 2 1.665278
387437770 829 4.024390 0.731707 -0.731707 2 1.665361
387438626 856 0.853659 -0.914634 -0.182927 2 1.665446
387439431 805 1.890244 -3.414634 0.975610 2 1.665527
387440260 829 -0.609756 -0.365854 0.182927 2 1.665610
387441093 833 -2.560976 0.914634 -0.182927 2 1.665693
387441922 829 0.121951 -2.560976 1.280488 2 1.665776
387442752 830 1.097561 -0.304878 0.060976 2 1.665859
