#時刻 刻み幅 roll pitch yaw gx gy gz ax ay az mx my mz
3491032225 2000 0.270731 1.541174 173.868652 0.243902 0.365854 0.000000 0.008789 -0.008301 1.041992 0.000000 0.000000 0.000000
3491034225 2000 0.271080 1.541478 173.867920 0.609756 0.060976 -0.182927 -0.005859 0.004395 1.017578 0.000000 0.000000 0.000000
3491036225 2000 0.272831 1.541740 173.867203 0.914634 0.548781 -0.182927 -0.009766 -0.001465 1.024902 0.000000 0.000000 0.000000
3491038225 2000 0.272790 1.542010 173.866226 1.219512 0.000000 -0.304878 -0.003418 -0.006836 1.018066 0.000000 0.000000 0.000000
3491040225 2000 0.272626 1.541875 173.865356 0.609756 -0.243902 -0.243902 -0.006836 0.000488 1.034668 0.000000 0.000000 0.000000
3491042225 2000 0.273673 1.542897 173.864288 0.914634 0.487805 -0.365854 -0.004395 0.005371 1.014160 0.000000 0.000000 0.000000
3491044225 2000 0.272011 1.543674 173.863647 1.280488 -0.426829 -0.121951 0.003418 -0.003418 1.034180 0.000000 0.000000 0.000000
3491046225 2000 0.272589 1.542874 173.862808 0.548781 0.365854 -0.243902 -0.002441 -0.004395 1.021484 0.000000 0.000000 0.000000
3491048225 2000 0.271211 1.540356 173.862030 0.304878 -0.609756 -0.182927 -0.002441 -0.015625 1.029785 0.000000 0.000000 0.000000
3491050225 2000 0.271319 1.542421 173.861542 1.707317 0.000000 -0.060976 -0.004883 0.000488 1.025879 0.000000 0.000000 0.000000
3491052225 2000 0.271711 1.540703 173.860565 0.060976 0.243902 -0.304878 -0.002930 -0.003906 1.025879 0.000000 0.000000 0.000000
3491054225 2000 0.270270 1.541578 173.859802 1.463415 -0.426829 -0.182927 0.001465 -0.005859 1.027344 0.000000 0.000000 0.000000
3491056225 2000 0.270126 1.539895 173.859192 0.426829 0.060976 -0.121951 -0.001465 -0.010254 1.026367 0.000000 0.000000 0.000000
3491058225 2000 0.269935 1.540432 173.858322 1.158537 0.060976 -0.243902 -0.000977 -0.003418 1.031250 0.000000 0.000000 0.000000
3491060225 2000 0.269244 1.539321 173.857956 -0.121951 -0.182927 0.000000 -0.000977 0.004883 1.034668 0.000000 0.000000 0.000000
3491062225 2000 0.268708 1.541697 173.856476 1.890244 -0.121951 -0.548781 -0.000977 0.000000 1.012695 0.000000 0.000000 0.000000
3491064225 2000 0.269726 1.538250 173.856140 0.060976 0.670732 0.000000 -0.000977 -0.019531 1.021484 0.000000 0.000000 0.000000
3491066225 2000 0.268556 1.538529 173.855759 1.158537 -0.182927 0.000000 0.003418 -0.005859 1.039551 0.000000 0.000000 0.000000
3491068225 2000 0.269385 1.539283 173.855286 0.914634 0.304878 -0.060976 -0.005859 0.002930 1.025879 0.000000 0.000000 0.000000
3491070225 2000 0.270967 1.539943 173.855179 1.219512 0.548781 0.121951 -0.008301 -0.003418 1.019043 0.000000 0.000000 0.000000
3491072225 2000 0.270472 1.537801 173.854218 0.243902 0.121951 -0.304878 0.002930 -0.011230 1.038574 0.000000 0.000000 0.000000
3491074225 2000 0.271141 1.536807 173.853729 0.609756 0.304878 -0.060976 -0.004395 -0.007324 1.014648 0.000000 0.000000 0.000000
3491076225 2000 0.270739 1.536942 173.853241 0.792683 0.121951 -0.060976 0.001953 -0.000488 1.034668 0.000000 0.000000 0.000000
3491078225 2000 0.270337 1.538930 173.852768 1.585366 0.121951 -0.060976 0.001953 0.001953 1.033203 0.000000 0.000000 0.000000
3491080225 2000 0.271630 1.536016 173.852036 -0.243902 0.426829 -0.182927 -0.007812 -0.009277 1.025391 0.000000 0.000000 0.000000
3491082225 2000 0.270762 1.537383 173.851532 1.219512 -0.487805 -0.060976 -0.004883 0.002930 1.026367 0.000000 0.000000 0.000000
3491084225 2000 0.271344 1.536454 173.850708 0.609756 0.609756 -0.243902 0.001953 -0.006836 1.033691 0.000000 0.000000 0.000000
3491086225 2000 0.269657 1.535972 173.850418 0.670732 -0.731707 0.060976 -0.001953 -0.003906 1.032715 0.000000 0.000000 0.000000
3491088225 2000 0.269694 1.535913 173.849197 1.158537 0.304878 -0.426829 0.001465 -0.008789 1.016602 0.000000 0.000000 0.000000
3491090225 2000 0.270073 1.536155 173.848221 0.548781 -0.060976 -0.304878 -0.008301 0.004883 1.025879 0.000000 0.000000 0.000000
3491092225 2000 0.270858 1.536240 173.848236 0.792683 0.182927 0.182927 -0.007812 -0.000977 1.026855 0.000000 0.000000 0.000000
3491094225 2000 0.270540 1.536484 173.847504 1.036585 0.243902 -0.182927 0.003418 -0.003906 1.019531 0.000000 0.000000 0.000000
3491096225 2000 0.270650 1.535429 173.846390 0.548781 -0.304878 -0.365854 -0.010254 -0.006836 1.025879 0.000000 0.000000 0.000000
3491098225 2000 0.271072 1.537781 173.846024 1.524390 0.000000 0.000000 -0.007812 0.006348 1.034668 0.000000 0.000000 0.000000
3491100225 2000 0.271945 1.540025 173.845276 1.341463 0.060976 -0.182927 -0.010742 0.008789 1.034180 0.000000 0.000000 0.000000
3491102225 2000 0.270698 1.539478 173.844681 0.426829 0.000000 -0.121951 0.007324 0.000000 1.016113 0.000000 0.000000 0.000000
3491104225 2000 0.270179 1.539107 173.843933 0.731707 -0.182927 -0.182927 -0.002441 -0.003906 1.022461 0.000000 0.000000 0.000000
3491106225 2000 0.273009 1.538941 173.843597 0.670732 0.792683 0.000000 -0.015137 -0.000977 1.020996 0.000000 0.000000 0.000000
3491108225 2000 0.274366 1.537489 173.843018 0.000000 0.487805 -0.121951 -0.007324 -0.000488 1.017090 0.000000 0.000000 0.000000
3491110225 2000 0.273566 1.536800 173.842255 0.731707 -0.426829 -0.182927 -0.004395 -0.006836 1.027832 0.000000 0.000000 0.000000
3491112225 2000 0.274443 1.535844 173.841400 0.487805 0.304878 -0.243902 -0.006348 -0.004883 1.034668 0.000000 0.000000 0.000000
3491114225 2000 0.273890 1.536139 173.840424 0.792683 -0.304878 -0.304878 -0.004395 0.000977 1.035156 0.000000 0.000000 0.000000
3491116225 2000 0.273240 1.536382 173.839661 0.792683 -0.243902 -0.182927 -0.002441 0.000488 1.030762 0.000000 0.000000 0.000000
3491118225 2000 0.273280 1.537139 173.838562 1.158537 0.121951 -0.365854 -0.001953 -0.001465 1.023438 0.000000 0.000000 0.000000
3491120225 2000 0.273944 1.536852 173.838089 0.853659 0.304878 -0.060976 -0.004395 -0.005371 1.014160 0.000000 0.000000 0.000000
3491122225 2000 0.272998 1.536711 173.837204 0.975610 -0.365854 -0.243902 -0.001953 -0.006348 1.038086 0.000000 0.000000 0.000000
3491124225 2000 0.274407 1.537096 173.836990 1.158537 0.548781 0.060976 -0.006836 -0.004883 1.028320 0.000000 0.000000 0.000000
3491126225 2000 0.273634 1.535056 173.836380 0.243902 -0.060976 -0.121951 0.001953 -0.010254 1.025879 0.000000 0.000000 0.000000
3491128225 2000 0.273929 1.535076 173.835754 0.975610 0.121951 -0.121951 -0.004395 -0.004883 1.028320 0.000000 0.000000 0.000000
3491130225 2000 0.274371 1.534162 173.835159 0.426829 0.304878 -0.121951 -0.002441 -0.003418 1.033691 0.000000 0.000000 0.000000
3491132225 2000 0.274853 1.534065 173.834167 1.341463 0.000000 -0.304878 -0.008301 -0.012695 1.038086 0.000000 0.000000 0.000000
3491134225 2000 0.272951 1.533773 173.833649 0.548781 -0.731707 -0.060976 0.000000 0.000000 1.020020 0.000000 0.000000 0.000000
3491136225 2000 0.275583 1.531639 173.832947 0.304878 0.853659 -0.182927 -0.012207 -0.012207 1.020508 0.000000 0.000000 0.000000
3491138225 2000 0.275426 1.530918 173.832947 0.304878 0.121951 0.182927 -0.000488 0.000488 1.036621 0.000000 0.000000 0.000000
3491140225 2000 0.275465 1.532137 173.831604 1.463415 0.121951 -0.487805 -0.001953 -0.002930 1.041992 0.000000 0.000000 0.000000
3491142225 2000 0.273611 1.531173 173.830734 0.182927 -0.243902 -0.243902 0.008301 0.000488 1.004395 0.000000 0.000000 0.000000
3491144225 2000 0.272843 1.531790 173.829865 1.768293 -0.060976 -0.243902 0.001953 -0.013672 1.009277 0.000000 0.000000 0.000000
3491146225 2000 0.273205 1.530440 173.829254 0.365854 0.182927 -0.121951 -0.003906 -0.006348 1.033203 0.000000 0.000000 0.000000
3491148225 2000 0.272845 1.530565 173.828644 0.670732 -0.182927 -0.121951 -0.003906 0.001465 1.007812 0.000000 0.000000 0.000000
3491150225 2000 0.272532 1.530954 173.827652 0.914634 0.000000 -0.304878 -0.000977 -0.000488 1.014160 0.000000 0.000000 0.000000
3491152225 2000 0.271381 1.530992 173.826797 0.792683 0.121951 -0.243902 0.008789 -0.001465 1.027344 0.000000 0.000000 0.000000
3491154225 2000 0.271742 1.530146 173.826309 0.914634 -0.060976 -0.060976 -0.008301 -0.011719 1.027832 0.000000 0.000000 0.000000
3491156225 2000 0.271811 1.531190 173.825317 0.670732 0.000000 -0.304878 -0.004395 0.009766 1.018555 0.000000 0.000000 0.000000
3491158225 2000 0.271549 1.530398 173.823990 0.731707 0.182927 -0.487805 0.001953 -0.007812 1.019531 0.000000 0.000000 0.000000
3491160225 2000 0.271700 1.530125 173.822876 0.853659 -0.121951 -0.365854 -0.007324 -0.005371 1.023438 0.000000 0.000000 0.000000
3491162225 2000 0.271812 1.529777 173.822144 0.975610 0.000000 -0.182927 -0.004883 -0.008301 1.027832 0.000000 0.000000 0.000000
3491164225 2000 0.271914 1.528778 173.821136 0.487805 -0.060976 -0.304878 -0.005859 -0.005371 1.030762 0.000000 0.000000 0.000000
3491166225 2000 0.272206 1.528397 173.819916 0.853659 0.000000 -0.426829 -0.006348 -0.006348 1.019043 0.000000 0.000000 0.000000
3491168225 2000 0.272417 1.527973 173.819427 0.853659 0.000000 -0.060976 -0.005859 -0.006836 1.029297 0.000000 0.000000 0.000000
3491170225 2000 0.272554 1.528578 173.818695 0.670732 0.121951 -0.182927 -0.002930 0.005859 1.032227 0.000000 0.000000 0.000000
3491172225 2000 0.272767 1.528556 173.817734 0.975610 0.182927 -0.304878 -0.002441 -0.005371 1.029297 0.000000 0.000000 0.000000
3491174225 2000 0.272858 1.528277 173.817093 0.792683 -0.060976 -0.121951 -0.005859 -0.004395 1.029297 0.000000 0.000000 0.000000
3491176225 2000 0.273049 1.528755 173.816376 1.036585 0.121951 -0.182927 -0.003418 -0.001953 1.027832 0.000000 0.000000 0.000000
3491178225 2000 0.272634 1.529849 173.815781 0.914634 0.304878 -0.121951 0.005371 0.005859 1.029297 0.000000 0.000000 0.000000
3491180225 2000 0.272878 1.529633 173.814194 1.097561 0.243902 -0.609756 -0.001465 -0.009277 1.027344 0.000000 0.000000 0.000000
3491182225 2000 0.272993 1.530324 173.812958 0.792683 -0.060976 -0.426829 -0.005859 0.004395 1.016113 0.000000 0.000000 0.000000
3491184225 2000 0.273319 1.530700 173.811874 1.097561 0.182927 -0.365854 -0.003418 -0.003906 1.019531 0.000000 0.000000 0.000000
3491186225 2000 0.273288 1.530887 173.810913 0.731707 0.304878 -0.304878 0.001953 0.000977 1.020020 0.000000 0.000000 0.000000
3491188225 2000 0.273246 1.531335 173.810898 0.670732 -0.121951 0.182927 -0.005859 0.004395 1.020020 0.000000 0.000000 0.000000
3491190225 2000 0.273755 1.531901 173.810303 0.975610 0.121951 -0.121951 -0.006348 0.000000 1.029785 0.000000 0.000000 0.000000
3491192225 2000 0.274439 1.532987 173.809692 0.914634 0.182927 -0.121951 -0.006836 0.005859 1.030762 0.000000 0.000000 0.000000
3491194225 2000 0.274389 1.533021 173.808838 0.792683 0.000000 -0.243902 -0.003418 -0.001465 1.021484 0.000000 0.000000 0.000000
3491196225 2000 0.274112 1.532880 173.807983 0.731707 0.182927 -0.243902 0.001953 -0.001953 1.036621 0.000000 0.000000 0.000000
3491198225 2000 0.274245 1.533617 173.807266 1.036585 0.121951 -0.182927 -0.002930 0.000488 1.035156 0.000000 0.000000 0.000000
3491200225 2000 0.273518 1.533546 173.807007 0.792683 -0.060976 0.060976 0.001465 -0.002441 1.037598 0.000000 0.000000 0.000000
3491202225 2000 0.271896 1.533202 173.806015 0.792683 -0.060976 -0.304878 0.009766 -0.004883 1.029297 0.000000 0.000000 0.000000
3491204225 2000 0.271814 1.532998 173.805527 0.914634 0.121951 -0.060976 -0.000977 -0.005859 1.030762 0.000000 0.000000 0.000000
3491206225 2000 0.271914 1.533274 173.804184 0.914634 0.121951 -0.487805 -0.002441 -0.001465 1.036621 0.000000 0.000000 0.000000
3491208225 2000 0.272787 1.532019 173.802979 0.853659 0.182927 -0.426829 -0.008301 -0.014160 1.020996 0.000000 0.000000 0.000000
3491210225 2000 0.272473 1.531783 173.801987 0.548781 0.000000 -0.304878 -0.000977 0.000488 1.020996 0.000000 0.000000 0.000000
3491212225 2000 0.273176 1.531773 173.800888 1.036585 0.000000 -0.365854 -0.010254 -0.006348 1.037109 0.000000 0.000000 0.000000
3491214225 2000 0.272147 1.532380 173.800262 0.914634 -0.243902 -0.121951 0.000977 0.001465 1.016602 0.000000 0.000000 0.000000
3491216225 2000 0.271862 1.531785 173.800262 0.609756 0.000000 0.182927 -0.001465 -0.003906 1.029297 0.000000 0.000000 0.000000
3491218225 2000 0.271003 1.531943 173.799393 0.853659 0.000000 -0.243902 0.003906 -0.001465 1.018066 0.000000 0.000000 0.000000
3491220225 2000 0.270123 1.531547 173.798538 0.792683 0.121951 -0.243902 0.006348 -0.005371 1.025391 0.000000 0.000000 0.000000
3491222225 2000 0.270289 1.531124 173.798050 0.670732 0.243902 -0.060976 -0.000977 -0.003418 1.019531 0.000000 0.000000 0.000000
3491224225 2000 0.270360 1.531556 173.797577 1.097561 0.304878 -0.060976 0.000977 -0.003418 1.021973 0.000000 0.000000 0.000000
3491226225 2000 0.270497 1.531364 173.796967 0.731707 -0.121951 -0.121951 -0.007324 -0.002441 1.027832 0.000000 0.000000 0.000000
3491228225 2000 0.271105 1.531932 173.796616 0.975610 0.304878 0.000000 -0.003906 0.000000 1.020508 0.000000 0.000000 0.000000
3491230225 2000 0.271470 1.531845 173.795639 0.731707 0.121951 -0.304878 -0.004883 -0.001465 1.025879 0.000000 0.000000 0.000000
3491232225 2000 0.271820 1.532024 173.794907 0.487805 -0.121951 -0.182927 -0.009277 0.005371 1.031250 0.000000 0.000000 0.000000
3491234225 2000 0.271988 1.532642 173.794174 0.975610 0.243902 -0.182927 -0.000977 0.000488 1.023438 0.000000 0.000000 0.000000
3491236225 2000 0.271371 1.532411 173.793427 0.792683 -0.121951 -0.182927 -0.000488 -0.003906 1.037109 0.000000 0.000000 0.000000
3491238225 2000 0.270894 1.531975 173.792572 0.853659 0.000000 -0.243902 0.000488 -0.006836 1.025879 0.000000 0.000000 0.000000
3491240225 2000 0.271344 1.533184 173.791855 1.219512 0.304878 -0.182927 -0.002441 0.001465 1.039551 0.000000 0.000000 0.000000
3491242225 2000 0.270646 1.532267 173.790619 0.670732 0.182927 -0.426829 0.005859 -0.007812 1.020996 0.000000 0.000000 0.000000
3491244225 2000 0.270508 1.531522 173.789886 0.731707 0.060976 -0.182927 -0.001465 -0.007324 1.008301 0.000000 0.000000 0.000000
3491246225 2000 0.272473 1.532249 173.789658 0.975610 0.182927 0.060976 -0.018555 0.001465 1.032227 0.000000 0.000000 0.000000
3491248225 2000 0.271963 1.532676 173.789047 0.853659 0.121951 -0.121951 0.002930 0.000977 1.030762 0.000000 0.000000 0.000000
3491250225 2000 0.271925 1.532059 173.788177 0.548781 -0.243902 -0.243902 -0.007812 -0.002930 1.013672 0.000000 0.000000 0.000000
3491252225 2000 0.272518 1.532515 173.787567 0.975610 0.000000 -0.121951 -0.009277 -0.000977 1.027832 0.000000 0.000000 0.000000
3491254225 2000 0.272858 1.532521 173.786469 0.914634 0.243902 -0.365854 -0.002441 -0.003906 1.019043 0.000000 0.000000 0.000000
3491256225 2000 0.273164 1.532095 173.785614 0.670732 0.121951 -0.243902 -0.004395 -0.003418 1.020508 0.000000 0.000000 0.000000
3491258225 2000 0.273059 1.533232 173.784271 0.914634 -0.060976 -0.487805 -0.003906 0.006348 1.029297 0.000000 0.000000 0.000000
3491260225 2000 0.273207 1.532366 173.783295 0.914634 0.121951 -0.304878 -0.002930 -0.011719 1.016602 0.000000 0.000000 0.000000
3491262225 2000 0.273639 1.533053 173.783188 1.036585 0.304878 0.121951 -0.002441 0.000000 1.030273 0.000000 0.000000 0.000000
3491264225 2000 0.272677 1.532925 173.782196 0.792683 0.000000 -0.304878 0.004883 -0.002930 1.029297 0.000000 0.000000 0.000000
3491266225 2000 0.271884 1.532928 173.780838 0.914634 0.000000 -0.487805 0.003418 -0.003906 1.018066 0.000000 0.000000 0.000000
3491268225 2000 0.271295 1.531482 173.779617 0.670732 -0.060976 -0.426829 0.000488 -0.012695 1.029785 0.000000 0.000000 0.000000
3491270225 2000 0.271160 1.531856 173.778625 0.853659 0.060976 -0.304878 -0.001465 0.000488 1.022949 0.000000 0.000000 0.000000
3491272225 2000 0.271807 1.532420 173.777786 1.219512 0.182927 -0.243902 -0.006348 -0.004395 1.021484 0.000000 0.000000 0.000000
3491274225 2000 0.272224 1.532565 173.777451 0.792683 0.426829 0.000000 0.000000 -0.000488 1.036133 0.000000 0.000000 0.000000
3491276225 2000 0.272916 1.532694 173.777084 0.731707 0.243902 0.000000 -0.005859 0.000488 1.033203 0.000000 0.000000 0.000000
3491278225 2000 0.271826 1.532372 173.776825 0.853659 -0.243902 0.060976 0.001465 -0.005859 1.033691 0.000000 0.000000 0.000000
3491280225 2000 0.272136 1.532164 173.775848 0.914634 0.121951 -0.304878 -0.004395 -0.005859 1.023926 0.000000 0.000000 0.000000
3491282225 2000 0.271809 1.532687 173.775360 0.792683 0.000000 -0.060976 -0.000977 0.002930 1.024414 0.000000 0.000000 0.000000
3491284225 2000 0.271434 1.532503 173.774734 0.792683 0.000000 -0.121951 -0.000488 -0.003418 1.012207 0.000000 0.000000 0.000000
3491286225 2000 0.270440 1.532703 173.774475 0.792683 -0.304878 0.060976 -0.000488 0.000000 1.021484 0.000000 0.000000 0.000000
3491288225 2000 0.270358 1.531086 173.774109 0.670732 0.121951 0.000000 -0.000977 -0.014160 1.019531 0.000000 0.000000 0.000000
3491290225 2000 0.270811 1.530855 173.773392 0.792683 0.060976 -0.182927 -0.006836 -0.003906 1.026855 0.000000 0.000000 0.000000
3491292225 2000 0.270213 1.531052 173.772018 0.792683 -0.121951 -0.487805 -0.000488 0.000000 1.020508 0.000000 0.000000 0.000000
3491294225 2000 0.270607 1.531011 173.771530 0.914634 0.060976 -0.060976 -0.006348 -0.004395 1.023438 0.000000 0.000000 0.000000
3491296225 2000 0.271206 1.531523 173.770813 0.975610 0.243902 -0.182927 -0.004883 -0.000488 1.032227 0.000000 0.000000 0.000000
3491298225 2000 0.271125 1.530803 173.769836 0.792683 0.060976 -0.304878 -0.001953 -0.008301 1.024902 0.000000 0.000000 0.000000
3491300225 2000 0.270871 1.531380 173.769577 0.792683 -0.121951 0.060976 -0.003906 0.003418 1.033203 0.000000 0.000000 0.000000
3491302225 2000 0.271264 1.531541 173.769104 0.853659 0.060976 -0.060976 -0.006348 -0.001465 1.024902 0.000000 0.000000 0.000000
3491304225 2000 0.270932 1.531173 173.768341 0.914634 -0.060976 -0.182927 -0.001953 -0.007324 1.023926 0.000000 0.000000 0.000000
3491306225 2000 0.270812 1.530700 173.767853 0.914634 -0.060976 -0.060976 -0.003906 -0.008301 1.023926 0.000000 0.000000 0.000000
3491308225 2000 0.271151 1.531240 173.767731 0.853659 0.121951 0.121951 -0.004883 0.001953 1.030762 0.000000 0.000000 0.000000
3491310225 2000 0.271030 1.530786 173.767120 0.975610 -0.060976 -0.121951 -0.003906 -0.009277 1.031250 0.000000 0.000000 0.000000
3491312225 2000 0.270618 1.530799 173.766373 0.914634 0.060976 -0.182927 0.000977 -0.003906 1.027344 0.000000 0.000000 0.000000
3491314225 2000 0.271610 1.530699 173.765045 0.670732 0.243902 -0.487805 -0.008301 -0.000488 1.031738 0.000000 0.000000 0.000000
3491316225 2000 0.270657 1.531737 173.764313 0.914634 0.060976 -0.182927 0.005859 0.005371 1.023926 0.000000 0.000000 0.000000
3491318225 2000 0.270646 1.530304 173.763199 0.731707 -0.121951 -0.365854 -0.005859 -0.013672 1.026855 0.000000 0.000000 0.000000
3491320225 2000 0.270690 1.530130 173.762100 1.036585 0.121951 -0.365854 -0.001953 -0.007812 1.028809 0.000000 0.000000 0.000000
3491322225 2000 0.271009 1.529534 173.761368 0.609756 0.182927 -0.182927 -0.003418 -0.003906 1.023438 0.000000 0.000000 0.000000
3491324225 2000 0.270747 1.529968 173.760620 0.853659 0.000000 -0.182927 -0.001465 0.000977 1.021484 0.000000 0.000000 0.000000
3491326225 2000 0.269622 1.529621 173.759644 0.731707 -0.060976 -0.304878 0.005371 -0.003906 1.041504 0.000000 0.000000 0.000000
3491328225 2000 0.270001 1.529432 173.758804 0.975610 0.182927 -0.243902 -0.003906 -0.006836 1.023438 0.000000 0.000000 0.000000
3491330225 2000 0.270375 1.529813 173.757935 1.097561 -0.060976 -0.243902 -0.008301 -0.003906 1.026855 0.000000 0.000000 0.000000
3491332225 2000 0.270423 1.530257 173.756714 0.914634 0.121951 -0.426829 -0.001953 0.000000 1.030273 0.000000 0.000000 0.000000
3491334291 2066 0.270240 1.530093 173.756195 0.853659 -0.060976 -0.060976 -0.003418 -0.004395 1.031738 0.000000 0.000000 0.000000
3491336291 2000 0.270445 1.529428 173.755096 0.975610 0.121951 -0.365854 -0.003418 -0.011230 1.034180 0.000000 0.000000 0.000000
3491338291 2000 0.270752 1.529279 173.754120 0.670732 0.121951 -0.304878 -0.004395 -0.000977 1.033203 0.000000 0.000000 0.000000
