#time h roll pitch yaw R L F B
2159520148 2000 34.479847 98.685684 91.234718 1.000000 1.000000 1.000000 1.000000
2159522148 2000 34.475861 98.708176 91.270538 1.000000 1.000000 1.000000 1.000000
2159524148 2000 34.467793 98.732750 91.307617 1.000000 1.000000 1.000000 1.000000
2159526148 2000 34.464157 98.747620 91.338448 1.000000 1.000000 1.000000 1.000000
2159528148 2000 34.467838 98.773468 91.374855 1.000000 1.000000 1.000000 1.000000
2159530148 2000 34.459999 98.788300 91.402832 1.000000 1.000000 1.000000 1.000000
2159532148 2000 34.461548 98.812546 91.437729 1.000000 1.000000 1.000000 1.000000
2159534148 2000 34.461231 98.831673 91.468575 1.000000 1.000000 1.000000 1.000000
2159536148 2000 34.462673 98.855995 91.502190 1.000000 1.000000 1.000000 1.000000
2159538148 2000 34.462044 98.874161 91.531418 1.000000 1.000000 1.000000 1.000000
2159540148 2000 34.466808 98.888794 91.557991 1.000000 1.000000 1.000000 1.000000
2159542148 2000 34.472935 98.906006 91.584282 1.000000 1.000000 1.000000 1.000000
2159544148 2000 34.481972 98.922035 91.608322 1.000000 1.000000 1.000000 1.000000
2159546148 2000 34.489681 98.932045 91.627388 1.000000 1.000000 1.000000 1.000000
2159548148 2000 34.500290 98.946632 91.648170 1.000000 1.000000 1.000000 1.000000
2159550148 2000 34.514240 98.963165 91.668182 1.000000 1.000000 1.000000 1.000000
2159552148 2000 34.522720 98.979637 91.685280 1.000000 1.000000 1.000000 1.000000
2159554148 2000 34.526363 98.992355 91.697540 1.000000 1.000000 1.000000 1.000000
2159556148 2000 34.532738 99.009026 91.713104 1.000000 1.000000 1.000000 1.000000
2159558148 2000 34.544720 99.020851 91.724190 1.000000 1.000000 1.000000 1.000000
2159560148 2000 34.549465 99.028717 91.728577 1.000000 1.000000 1.000000 1.000000
2159562148 2000 34.552036 99.037338 91.734123 1.000000 1.000000 1.000000 1.000000
2159564148 2000 34.561363 99.038025 91.735199 1.000000 1.000000 1.000000 1.000000
2159566148 2000 34.581276 99.039528 91.735733 1.000000 1.000000 1.000000 1.000000
2159568148 2000 34.591808 99.032295 91.727028 1.000000 1.000000 1.000000 1.000000
2159570148 2000 34.596657 99.027771 91.719994 1.000000 1.000000 1.000000 1.000000
2159572148 2000 34.604012 99.020828 91.712753 1.000000 1.000000 1.000000 1.000000
2159574148 2000 34.611755 99.011429 91.701904 1.000000 1.000000 1.000000 1.000000
2159576148 2000 34.607685 99.002205 91.688652 1.000000 1.000000 1.000000 1.000000
2159578148 2000 34.606003 98.988777 91.673302 1.000000 1.000000 1.000000 1.000000
2159580148 2000 34.613125 98.976341 91.660530 1.000000 1.000000 1.000000 1.000000
2159582148 2000 34.621658 98.962746 91.646179 1.000000 1.000000 1.000000 1.000000
2159584148 2000 34.622326 98.948494 91.627991 1.000000 1.000000 1.000000 1.000000
2159586148 2000 34.626247 98.937576 91.613388 1.000000 1.000000 1.000000 1.000000
2159588148 2000 34.634846 98.925095 91.597061 1.000000 1.000000 1.000000 1.000000
2159590148 2000 34.645321 98.914131 91.579651 1.000000 1.000000 1.000000 1.000000
2159592148 2000 34.651352 98.903084 91.559708 1.000000 1.000000 1.000000 1.000000
2159594148 2000 34.654575 98.893799 91.539986 1.000000 1.000000 1.000000 1.000000
2159596148 2000 34.658909 98.886307 91.520378 1.000000 1.000000 1.000000 1.000000
2159598148 2000 34.662102 98.876274 91.499504 1.000000 1.000000 1.000000 1.000000
2159600148 2000 34.665958 98.865578 91.477798 1.000000 1.000000 1.000000 1.000000
2159602148 2000 34.671646 98.853745 91.454811 1.000000 1.000000 1.000000 1.000000
2159604148 2000 34.677670 98.842987 91.431244 1.000000 1.000000 1.000000 1.000000
2159606148 2000 34.682228 98.829155 91.405403 1.000000 1.000000 1.000000 1.000000
2159608148 2000 34.686523 98.818535 91.381233 1.000000 1.000000 1.000000 1.000000
2159610148 2000 34.689289 98.802696 91.354012 1.000000 1.000000 1.000000 1.000000
2159612148 2000 34.693813 98.795372 91.332062 1.000000 1.000000 1.000000 1.000000
2159614148 2000 34.699482 98.784439 91.308479 1.000000 1.000000 1.000000 1.000000
2159616148 2000 34.700127 98.770203 91.282799 1.000000 1.000000 1.000000 1.000000
2159618148 2000 34.702244 98.764595 91.262764 1.000000 1.000000 1.000000 1.000000
2159620148 2000 34.704567 98.753403 91.238380 1.000000 1.000000 1.000000 1.000000
2159622148 2000 34.707954 98.745239 91.217407 1.000000 1.000000 1.000000 1.000000
2159624148 2000 34.711590 98.735504 91.195366 1.000000 1.000000 1.000000 1.000000
2159626148 2000 34.715855 98.721352 91.170746 1.000000 1.000000 1.000000 1.000000
2159628148 2000 34.719837 98.711639 91.149597 1.000000 1.000000 1.000000 1.000000
2159630148 2000 34.724522 98.692955 91.123970 1.000000 1.000000 1.000000 1.000000
2159632148 2000 34.728680 98.686005 91.105133 1.000000 1.000000 1.000000 1.000000
2159634148 2000 34.729961 98.669823 91.081894 1.000000 1.000000 1.000000 1.000000
2159636148 2000 34.729881 98.654877 91.059822 1.000000 1.000000 1.000000 1.000000
2159638148 2000 34.730270 98.642296 91.040329 1.000000 1.000000 1.000000 1.000000
2159640148 2000 34.733452 98.628914 91.022560 1.000000 1.000000 1.000000 1.000000
2159642148 2000 34.735580 98.615723 91.005211 1.000000 1.000000 1.000000 1.000000
2159644148 2000 34.734730 98.603104 90.987953 1.000000 1.000000 1.000000 1.000000
2159646148 2000 34.736668 98.593094 90.974586 1.000000 1.000000 1.000000 1.000000
2159648148 2000 34.737747 98.587852 90.963570 1.000000 1.000000 1.000000 1.000000
2159650148 2000 34.741062 98.580399 90.952324 1.000000 1.000000 1.000000 1.000000
2159652148 2000 34.741440 98.574501 90.940666 1.000000 1.000000 1.000000 1.000000
2159654148 2000 34.742878 98.569481 90.929581 1.000000 1.000000 1.000000 1.000000
2159656148 2000 34.743465 98.567192 90.920113 1.000000 1.000000 1.000000 1.000000
2159658148 2000 34.745842 98.563545 90.909439 1.000000 1.000000 1.000000 1.000000
2159660148 2000 34.745007 98.560989 90.898895 1.000000 1.000000 1.000000 1.000000
2159662148 2000 34.744812 98.556023 90.886902 1.000000 1.000000 1.000000 1.000000
2159664148 2000 34.746441 98.555405 90.876976 1.000000 1.000000 1.000000 1.000000
2159666148 2000 34.751270 98.546318 90.861244 1.000000 1.000000 1.000000 1.000000
2159668148 2000 34.755058 98.541344 90.847160 1.000000 1.000000 1.000000 1.000000
2159670148 2000 34.758541 98.532410 90.829880 1.000000 1.000000 1.000000 1.000000
2159672148 2000 34.760082 98.524529 90.812912 1.000000 1.000000 1.000000 1.000000
2159674148 2000 34.764229 98.515350 90.795029 1.000000 1.000000 1.000000 1.000000
2159676148 2000 34.767941 98.506828 90.777214 1.000000 1.000000 1.000000 1.000000
2159678148 2000 34.773365 98.496223 90.758492 1.000000 1.000000 1.000000 1.000000
2159680148 2000 34.777348 98.484261 90.739296 1.000000 1.000000 1.000000 1.000000
2159682148 2000 34.781590 98.471207 90.719566 1.000000 1.000000 1.000000 1.000000
2159684148 2000 34.784985 98.462982 90.702492 1.000000 1.000000 1.000000 1.000000
2159686148 2000 34.790451 98.453514 90.685234 1.000000 1.000000 1.000000 1.000000
2159688148 2000 34.795712 98.443977 90.667274 1.000000 1.000000 1.000000 1.000000
2159690148 2000 34.799717 98.433228 90.648842 1.000000 1.000000 1.000000 1.000000
2159692148 2000 34.801392 98.424835 90.632301 1.000000 1.000000 1.000000 1.000000
2159694148 2000 34.802242 98.421028 90.618484 1.000000 1.000000 1.000000 1.000000
2159696148 2000 34.805294 98.417168 90.605019 1.000000 1.000000 1.000000 1.000000
2159698148 2000 34.807846 98.408813 90.588806 1.000000 1.000000 1.000000 1.000000
2159700148 2000 34.808670 98.405022 90.575546 1.000000 1.000000 1.000000 1.000000
2159702148 2000 34.810570 98.396698 90.560783 1.000000 1.000000 1.000000 1.000000
2159704148 2000 34.812572 98.389130 90.546684 1.000000 1.000000 1.000000 1.000000
2159706148 2000 34.814384 98.382820 90.534370 1.000000 1.000000 1.000000 1.000000
2159708148 2000 34.815102 98.377541 90.522781 1.000000 1.000000 1.000000 1.000000
2159710148 2000 34.817142 98.370682 90.510437 1.000000 1.000000 1.000000 1.000000
2159712148 2000 34.819569 98.364029 90.498619 1.000000 1.000000 1.000000 1.000000
2159714148 2000 34.822380 98.357521 90.487579 1.000000 1.000000 1.000000 1.000000
2159716148 2000 34.823772 98.350700 90.476761 1.000000 1.000000 1.000000 1.000000
2159718148 2000 34.825565 98.345810 90.467506 1.000000 1.000000 1.000000 1.000000
2159720148 2000 34.827251 98.341698 90.459198 1.000000 1.000000 1.000000 1.000000
2159722148 2000 34.830154 98.339287 90.451843 1.000000 1.000000 1.000000 1.000000
2159724148 2000 34.831905 98.336411 90.444870 1.000000 1.000000 1.000000 1.000000
2159726148 2000 34.834290 98.334251 90.438370 1.000000 1.000000 1.000000 1.000000
2159728148 2000 34.835472 98.331009 90.431694 1.000000 1.000000 1.000000 1.000000
2159730148 2000 34.836090 98.326439 90.424583 1.000000 1.000000 1.000000 1.000000
2159732148 2000 34.834873 98.326355 90.420532 1.000000 1.000000 1.000000 1.000000
2159734148 2000 34.834705 98.324753 90.416206 1.000000 1.000000 1.000000 1.000000
2159736148 2000 34.834385 98.327370 90.414848 1.000000 1.000000 1.000000 1.000000
2159738148 2000 34.832619 98.329987 90.414215 1.000000 1.000000 1.000000 1.000000
2159740148 2000 34.829170 98.333763 90.415070 1.000000 1.000000 1.000000 1.000000
2159742148 2000 34.827595 98.337379 90.416664 1.000000 1.000000 1.000000 1.000000
2159744148 2000 34.826126 98.340950 90.418404 1.000000 1.000000 1.000000 1.000000
2159746148 2000 34.824795 98.342949 90.420029 1.000000 1.000000 1.000000 1.000000
2159748148 2000 34.822777 98.347755 90.423233 1.000000 1.000000 1.000000 1.000000
2159750148 2000 34.820236 98.352264 90.427406 1.000000 1.000000 1.000000 1.000000
2159752148 2000 34.818180 98.356644 90.432205 1.000000 1.000000 1.000000 1.000000
2159754148 2000 34.816944 98.359734 90.436043 1.000000 1.000000 1.000000 1.000000
2159756148 2000 34.814838 98.363243 90.440338 1.000000 1.000000 1.000000 1.000000
2159758148 2000 34.812443 98.366455 90.445206 1.000000 1.000000 1.000000 1.000000
2159760148 2000 34.811604 98.369125 90.450142 1.000000 1.000000 1.000000 1.000000
2159762148 2000 34.810764 98.372849 90.456177 1.000000 1.000000 1.000000 1.000000
2159764148 2000 34.811337 98.375481 90.462151 1.000000 1.000000 1.000000 1.000000
2159766148 2000 34.810379 98.377037 90.466454 1.000000 1.000000 1.000000 1.000000
2159768148 2000 34.808102 98.379524 90.472092 1.000000 1.000000 1.000000 1.000000
2159770148 2000 34.805927 98.383011 90.478737 1.000000 1.000000 1.000000 1.000000
2159772148 2000 34.802830 98.388039 90.486488 1.000000 1.000000 1.000000 1.000000
2159774148 2000 34.800068 98.392342 90.494492 1.000000 1.000000 1.000000 1.000000
2159776148 2000 34.797352 98.397972 90.502899 1.000000 1.000000 1.000000 1.000000
2159778148 2000 34.795017 98.403717 90.511703 1.000000 1.000000 1.000000 1.000000
2159780148 2000 34.791378 98.411812 90.521996 1.000000 1.000000 1.000000 1.000000
2159782148 2000 34.787773 98.419830 90.532463 1.000000 1.000000 1.000000 1.000000
2159784148 2000 34.784302 98.427696 90.543663 1.000000 1.000000 1.000000 1.000000
2159786148 2000 34.781376 98.436096 90.554726 1.000000 1.000000 1.000000 1.000000
2159788148 2000 34.777008 98.442802 90.564461 1.000000 1.000000 1.000000 1.000000
2159790148 2000 34.771622 98.450912 90.575081 1.000000 1.000000 1.000000 1.000000
2159792148 2000 34.767323 98.459969 90.586372 1.000000 1.000000 1.000000 1.000000
2159794148 2000 34.763763 98.467262 90.596672 1.000000 1.000000 1.000000 1.000000
2159796148 2000 34.759800 98.472931 90.607269 1.000000 1.000000 1.000000 1.000000
2159798148 2000 34.758251 98.479118 90.618629 1.000000 1.000000 1.000000 1.000000
2159800148 2000 34.756969 98.484291 90.629814 1.000000 1.000000 1.000000 1.000000
2159802148 2000 34.756149 98.490402 90.641396 1.000000 1.000000 1.000000 1.000000
2159804148 2000 34.754818 98.496452 90.654274 1.000000 1.000000 1.000000 1.000000
2159806148 2000 34.751972 98.503471 90.668129 1.000000 1.000000 1.000000 1.000000
2159808148 2000 34.750813 98.510612 90.682915 1.000000 1.000000 1.000000 1.000000
2159810148 2000 34.747658 98.520172 90.699356 1.000000 1.000000 1.000000 1.000000
2159812148 2000 34.746147 98.533630 90.719406 1.000000 1.000000 1.000000 1.000000
2159814148 2000 34.744064 98.547340 90.740326 1.000000 1.000000 1.000000 1.000000
2159816148 2000 34.742439 98.565109 90.763680 1.000000 1.000000 1.000000 1.000000
2159818148 2000 34.741077 98.584236 90.787613 1.000000 1.000000 1.000000 1.000000
2159820148 2000 34.741043 98.602440 90.810844 1.000000 1.000000 1.000000 1.000000
2159822148 2000 34.735241 98.624199 90.836227 1.000000 1.000000 1.000000 1.000000
2159824148 2000 34.728603 98.640503 90.858971 1.000000 1.000000 1.000000 1.000000
2159826148 2000 34.724991 98.659485 90.883026 1.000000 1.000000 1.000000 1.000000
2159828148 2000 34.723114 98.671455 90.901985 1.000000 1.000000 1.000000 1.000000
2159830148 2000 34.722660 98.692345 90.926254 1.000000 1.000000 1.000000 1.000000
2159832148 2000 34.722305 98.700943 90.942726 1.000000 1.000000 1.000000 1.000000
2159834148 2000 34.721165 98.718193 90.964798 1.000000 1.000000 1.000000 1.000000
2159836148 2000 34.718903 98.737129 90.988472 1.000000 1.000000 1.000000 1.000000
2159838148 2000 34.718975 98.752518 91.008560 1.000000 1.000000 1.000000 1.000000
2159840148 2000 34.724140 98.759804 91.025642 1.000000 1.000000 1.000000 1.000000
2159842148 2000 34.735783 98.767372 91.042328 1.000000 1.000000 1.000000 1.000000
2159844148 2000 34.745232 98.787064 91.065048 1.000000 1.000000 1.000000 1.000000
2159846148 2000 34.745815 98.786690 91.075371 1.000000 1.000000 1.000000 1.000000
2159848148 2000 34.751610 98.801796 91.095520 1.000000 1.000000 1.000000 1.000000
2159850148 2000 34.757015 98.814133 91.112488 1.000000 1.000000 1.000000 1.000000
2159852148 2000 34.755623 98.821701 91.124268 1.000000 1.000000 1.000000 1.000000
2159854148 2000 34.759354 98.834740 91.139877 1.000000 1.000000 1.000000 1.000000
2159856148 2000 34.767773 98.844543 91.153160 1.000000 1.000000 1.000000 1.000000
2159858148 2000 34.772747 98.849510 91.162224 1.000000 1.000000 1.000000 1.000000
2159860148 2000 34.776352 98.850502 91.169205 1.000000 1.000000 1.000000 1.000000
2159862148 2000 34.770466 98.852905 91.177254 1.000000 1.000000 1.000000 1.000000
2159864148 2000 34.765244 98.857155 91.189209 1.000000 1.000000 1.000000 1.000000
2159866148 2000 34.768795 98.845581 91.191956 1.000000 1.000000 1.000000 1.000000
2159868148 2000 34.772293 98.828835 91.190796 1.000000 1.000000 1.000000 1.000000
2159870148 2000 34.782856 98.815872 91.191711 1.000000 1.000000 1.000000 1.000000
2159872148 2000 34.792923 98.798012 91.188179 1.000000 1.000000 1.000000 1.000000
2159874148 2000 34.807812 98.779366 91.183609 1.000000 1.000000 1.000000 1.000000
2159876148 2000 34.815285 98.776390 91.187782 1.000000 1.000000 1.000000 1.000000
2159878148 2000 34.814510 98.770515 91.190002 1.000000 1.000000 1.000000 1.000000
2159880148 2000 34.820290 98.765862 91.195015 1.000000 1.000000 1.000000 1.000000
2159882148 2000 34.821190 98.776413 91.207108 1.000000 1.000000 1.000000 1.000000
2159884148 2000 34.820995 98.759346 91.202354 1.000000 1.000000 1.000000 1.000000
2159886148 2000 34.829723 98.743996 91.200294 1.000000 1.000000 1.000000 1.000000
2159888148 2000 34.828861 98.763489 91.216667 1.000000 1.000000 1.000000 1.000000
2159890148 2000 34.835575 98.747589 91.212097 1.000000 1.000000 1.000000 1.000000
2159892148 2000 34.849400 98.718567 91.200943 1.000000 1.000000 1.000000 1.000000
2159894148 2000 34.865456 98.691658 91.191757 1.000000 1.000000 1.000000 1.000000
2159896148 2000 34.871544 98.684288 91.191277 1.000000 1.000000 1.000000 1.000000
2159898148 2000 34.878647 98.669235 91.186615 1.000000 1.000000 1.000000 1.000000
2159900148 2000 34.877144 98.647278 91.177864 1.000000 1.000000 1.000000 1.000000
2159902148 2000 34.883362 98.642517 91.179451 1.000000 1.000000 1.000000 1.000000
2159904148 2000 34.886463 98.630135 91.174950 1.000000 1.000000 1.000000 1.000000
2159906148 2000 34.886665 98.616180 91.168770 1.000000 1.000000 1.000000 1.000000
2159908148 2000 34.892342 98.605713 91.165932 1.000000 1.000000 1.000000 1.000000
2159910148 2000 34.898880 98.591995 91.159294 1.000000 1.000000 1.000000 1.000000
2159912148 2000 34.898312 98.580498 91.152802 1.000000 1.000000 1.000000 1.000000
2159914148 2000 34.899380 98.570473 91.148224 1.000000 1.000000 1.000000 1.000000
2159916148 2000 34.902000 98.559685 91.142769 1.000000 1.000000 1.000000 1.000000
2159918148 2000 34.905605 98.554100 91.138046 1.000000 1.000000 1.000000 1.000000
2159920148 2000 34.907722 98.548492 91.133583 1.000000 1.000000 1.000000 1.000000
2159922148 2000 34.908798 98.545090 91.129883 1.000000 1.000000 1.000000 1.000000
2159924148 2000 34.912281 98.553436 91.130951 1.000000 1.000000 1.000000 1.000000
2159926148 2000 34.909801 98.553543 91.125420 1.000000 1.000000 1.000000 1.000000
2159928148 2000 34.914272 98.553764 91.120544 1.000000 1.000000 1.000000 1.000000
2159930148 2000 34.918392 98.559258 91.117149 1.000000 1.000000 1.000000 1.000000
2159932148 2000 34.918770 98.558693 91.108368 1.000000 1.000000 1.000000 1.000000
2159934148 2000 34.920689 98.558273 91.099236 1.000000 1.000000 1.000000 1.000000
2159936148 2000 34.925831 98.560661 91.090073 1.000000 1.000000 1.000000 1.000000
2159938148 2000 34.930901 98.555527 91.074310 1.000000 1.000000 1.000000 1.000000
2159940148 2000 34.936573 98.548340 91.056076 1.000000 1.000000 1.000000 1.000000
2159942148 2000 34.942158 98.542717 91.038406 1.000000 1.000000 1.000000 1.000000
2159944148 2000 34.948006 98.532906 91.016251 1.000000 1.000000 1.000000 1.000000
2159946148 2000 34.954308 98.529526 90.996681 1.000000 1.000000 1.000000 1.000000
2159948148 2000 34.961697 98.527390 90.976448 1.000000 1.000000 1.000000 1.000000
2159950148 2000 34.970444 98.524078 90.953094 1.000000 1.000000 1.000000 1.000000
2159952148 2000 34.979984 98.519157 90.927925 1.000000 1.000000 1.000000 1.000000
2159954148 2000 34.991032 98.517044 90.902702 1.000000 1.000000 1.000000 1.000000
2159956148 2000 34.999550 98.509964 90.872414 1.000000 1.000000 1.000000 1.000000
2159958148 2000 35.010967 98.500542 90.840286 1.000000 1.000000 1.000000 1.000000
2159960148 2000 35.021214 98.486198 90.802483 1.000000 1.000000 1.000000 1.000000
2159962148 2000 35.033463 98.473808 90.764870 1.000000 1.000000 1.000000 1.000000
2159964148 2000 35.046341 98.461555 90.725250 1.000000 1.000000 1.000000 1.000000
2159966148 2000 35.060474 98.448685 90.683090 1.000000 1.000000 1.000000 1.000000
